t,y
0.3958333333333333,0.0
0.4,0.0
0.4041666666666667,0.0
0.4083333333333333,-0.07975703411388059
0.4125,-0.07975703411388059
0.4166666666666667,-0.15951406822776118
0.42083333333333334,-0.15951406822776118
0.425,-0.15951406822776118
0.42916666666666664,-0.23927110234164176
0.43333333333333335,-0.23927110234164176
0.4375,-0.23927110234164176
0.44166666666666665,-0.23927110234164176
0.44583333333333336,-0.23927110234164176
0.45,-0.23927110234164176
0.45416666666666666,-0.23927110234164176
0.4583333333333333,-0.15951406822776118
0.4625,-0.15951406822776118
0.4666666666666667,-0.15951406822776118
0.4708333333333333,-0.15951406822776118
0.475,-0.15951406822776118
0.4791666666666667,-0.15951406822776118
0.48333333333333334,-0.23927110234164176
0.4875,-0.23927110234164176
0.49166666666666664,-0.23927110234164176
0.49583333333333335,-0.23927110234164176
0.5,-0.23927110234164176
0.5041666666666667,-0.23927110234164176
0.5083333333333333,-0.23927110234164176
0.5125,-0.31902813645552236
0.5166666666666667,-0.31902813645552236
0.5208333333333334,-0.31902813645552236
0.525,-0.31902813645552236
0.5291666666666667,-0.31902813645552236
0.5333333333333333,-0.31902813645552236
0.5375,-0.31902813645552236
0.5416666666666666,-0.31902813645552236
0.5458333333333333,-0.31902813645552236
0.55,-0.31902813645552236
0.5541666666666667,-0.31902813645552236
0.5583333333333333,-0.31902813645552236
0.5625,-0.31902813645552236
0.5666666666666667,-0.39878517056940294
0.5708333333333333,-0.39878517056940294
0.575,-0.39878517056940294
0.5791666666666667,-0.39878517056940294
0.5833333333333334,-0.4785422046832835
0.5875,-0.4785422046832835
0.5916666666666667,-0.4785422046832835
0.5958333333333333,-0.4785422046832835
0.6,-0.39878517056940294
0.6041666666666666,-0.39878517056940294
0.6083333333333333,-0.39878517056940294
0.6125,-0.39878517056940294
0.6166666666666667,-0.39878517056940294
0.6208333333333333,-0.4785422046832835
0.625,-0.4785422046832835
0.6291666666666667,-0.4785422046832835
0.6333333333333333,-0.5582992387971641
0.6375,-0.5582992387971641
0.6416666666666667,-0.5582992387971641
0.6458333333333334,-0.5582992387971641
0.65,-0.5582992387971641
0.6541666666666667,-0.5582992387971641
0.6583333333333333,-0.5582992387971641
0.6625,-0.5582992387971641
0.6666666666666666,-0.5582992387971641
0.6708333333333333,-0.5582992387971641
0.675,-0.5582992387971641
0.6791666666666667,-0.6380562729110447
0.6833333333333333,-0.6380562729110447
0.6875,-0.6380562729110447
0.6916666666666667,-0.6380562729110447
0.6958333333333333,-0.6380562729110447
0.7,-0.6380562729110447
0.7041666666666667,-0.4785422046832835
0.7083333333333334,0.0
0.7125,1.1165984775943283
0.7166666666666667,3.110524330441343
0.7208333333333333,5.981777558541045
0.725,9.49108705955179
0.7291666666666666,13.239667662904179
0.7333333333333333,16.27043495923164
0.7375,13.957480969929103
0.7416666666666667,-5.184207217402238
0.7458333333333333,-9.251815957210148
0.75,-1.0368414434804476
0.7541666666666667,7.8959463772741785
0.7583333333333333,15.233593515751192
0.7625,2.6319821257580593
0.7666666666666667,-3.5890665351246267
0.7708333333333334,-10.129143332462835
0.775,-16.11092089100388
0.7791666666666667,-21.135614040178353
0.7833333333333333,-24.32589540473358
0.7875,-24.6449235411891
0.7916666666666666,-22.01294141543104
0.7958333333333333,-17.46679047093985
0.8,-11.883798082968207
0.8041666666666667,-6.061534592654924
0.8083333333333333,-0.15951406822776118
0.8125,5.822263490313283
0.8166666666666667,11.405255878284924
0.8208333333333333,15.552621652206716
0.825,16.03116385689
0.8291666666666667,14.595537242840146
0.8333333333333334,10.60768553714612
0.8375,6.061534592654924
0.8416666666666667,1.2761125458220894
0.8458333333333333,-3.4295524668968653
0.85,-8.13521747961582
0.8541666666666666,-12.601611389993133
0.8583333333333333,-16.4299490274594
0.8625,-19.221445221445222
0.8666666666666667,-20.736828869608953
0.8708333333333333,-20.338043699039552
0.875,-18.503631914420296
0.8791666666666667,-15.313350549865072
0.8833333333333333,-11.485012912398805
0.8875,-7.178133070249253
0.8916666666666667,-2.6319821257580593
0.8958333333333334,1.993925852847015
0.9,6.460319763224327
0.9041666666666667,10.448171468918357
0.9083333333333333,13.47893876524582
0.9125,14.75505131106791
0.9166666666666666,13.638452833473579
0.9208333333333333,10.846956639487761
0.925,7.178133070249253
0.9291666666666667,3.1902813645552235
0.9333333333333333,-1.0368414434804476
0.9375,-5.104450183288358
0.9416666666666667,-9.092301888982387
0.9458333333333333,-12.362340287651492
0.95,-15.632378686320596
0.9541666666666667,-17.78581860739537
0.9583333333333334,-18.9024170849897
0.9625,-18.663145982648057
0.9666666666666667,-17.227519368598205
0.9708333333333333,-14.91456537929567
0.975,-11.883798082968207
0.9791666666666666,-8.454245616071344
0.9833333333333333,-4.466393910377313
0.9875,-0.7975703411388059
0.9916666666666667,3.030767296327462
0.9958333333333333,6.859104933793731
1.0,9.969629264235074
1.0041666666666667,12.20282621942373
1.0083333333333333,12.761125458220894
1.0125,11.724284014740448
1.0166666666666666,9.411330025437909
1.0208333333333333,6.460319763224327
1.025,3.030767296327462
1.0291666666666666,-0.5582992387971641
1.0333333333333334,-4.06760873980791
1.0375,-7.417404172590895
1.0416666666666667,-10.448171468918357
1.0458333333333334,-13.159910628790296
1.05,-15.153836481637313
1.0541666666666667,-16.58946309568716
1.0583333333333333,-16.908491232142687
1.0625,-16.35019199334552
1.0666666666666667,-14.91456537929567
1.0708333333333333,-12.601611389993133
1.075,-10.049386298348955
1.0791666666666666,-7.018619002021492
1.0833333333333333,-3.908094671580149
1.0875,-0.5582992387971641
1.0916666666666666,2.7914961939858207
1.0958333333333334,5.981777558541045
1.1,8.693516718412985
1.1041666666666667,10.60768553714612
1.1083333333333334,11.405255878284924
1.1125,10.92671367360164
1.1166666666666667,9.251815957210148
1.1208333333333333,7.018619002021492
1.125,4.306879842149551
1.1291666666666667,1.2761125458220894
1.1333333333333333,-1.6748977163914922
1.1375,-4.546150944491194
1.1416666666666666,-7.337647138477015
1.1458333333333333,-9.889872230121192
1.15,-11.96355511708209
1.1541666666666666,-13.5586957993597
1.1583333333333334,-14.515780208726266
1.1625,-14.83480834518179
1.1666666666666667,-14.356266140498507
1.1708333333333334,-13.319424697018059
1.175,-11.804041048854327
1.1791666666666667,-9.65060112777955
1.1833333333333333,-7.178133070249253
1.1875,-4.546150944491194
1.1916666666666667,-1.914168818733134
1.1958333333333333,0.7178133070249253
1.2,3.509309501010746
1.2041666666666666,5.981777558541045
1.2083333333333333,7.97570341138806
1.2125,9.251815957210148
1.2166666666666666,9.65060112777955
1.2208333333333334,9.172058923096268
1.225,8.05546044550194
1.2291666666666667,6.141291626768805
1.2333333333333334,3.828337637466268
1.2375,1.4356266140498506
1.2416666666666667,-1.1165984775943283
1.2458333333333333,-3.5890665351246267
1.25,-5.902020524427163
1.2541666666666667,-8.05546044550194
1.2583333333333333,-9.730358161893433
1.2625,-11.325498844171044
1.2666666666666666,-12.28258325353761
1.2708333333333333,-12.761125458220894
1.275,-12.681368424107013
1.2791666666666666,-12.123069185309848
1.2833333333333334,-11.086227741829402
1.2875,-9.730358161893433
1.2916666666666667,-7.97570341138806
1.2958333333333334,-5.981777558541045
1.3,-3.828337637466268
1.3041666666666667,-1.5951406822776117
1.3083333333333333,0.5582992387971641
1.3125,2.871253228099701
1.3166666666666667,4.785422046832835
1.3208333333333333,6.380562729110447
1.325,7.497161206704774
1.3291666666666666,7.8959463772741785
1.3333333333333333,7.576918240818657
1.3375,6.699590865565969
1.3416666666666666,5.263964251516119
1.3458333333333334,3.5890665351246267
1.35,1.6748977163914922
1.3541666666666667,-0.39878517056940294
1.3583333333333334,-2.3927110234164175
1.3625,-4.466393910377313
1.3666666666666667,-6.221048660882686
1.3708333333333333,-7.816189343160298
1.375,-9.172058923096268
1.3791666666666667,-10.208900366576716
1.3833333333333333,-10.846956639487761
1.3875,-11.00647070771552
1.3916666666666666,-10.767199605373879
1.3958333333333333,-10.129143332462835
1.4,-9.172058923096268
1.4041666666666666,-7.97570341138806
1.4083333333333334,-6.460319763224327
1.4125,-4.785422046832835
1.4166666666666667,-2.9510102622135816
1.4208333333333334,-1.1165984775943283
1.425,0.6380562729110447
1.4291666666666667,2.472468057530298
1.4333333333333333,4.06760873980791
1.4375,5.263964251516119
1.4416666666666667,5.981777558541045
1.4458333333333333,6.221048660882686
1.45,5.902020524427163
1.4541666666666666,5.184207217402238
1.4583333333333333,4.06760873980791
1.4625,2.6319821257580593
1.4666666666666666,1.1165984775943283
1.4708333333333334,-0.5582992387971641
1.475,-2.2331969551886566
1.4791666666666667,-3.748580603352387
1.4833333333333334,-5.184207217402238
1.4875,-6.540076797338209
1.4916666666666667,-7.497161206704774
1.4958333333333333,-8.29473154784358
1.5,-8.773273752526865
1.5041666666666667,-8.932787820754626
1.5083333333333333,-8.773273752526865
1.5125,-8.374488581957461
1.5166666666666666,-7.656675274932536
1.5208333333333333,-6.77934789967985
1.525,-5.582992387971641
1.5291666666666666,-4.386636876263433
1.5333333333333334,-3.030767296327462
1.5375,-1.5951406822776117
1.5416666666666667,-0.23927110234164176
1.5458333333333334,1.1165984775943283
1.55,2.312953989302537
1.5541666666666667,3.2700383986691044
1.5583333333333333,3.908094671580149
1.5625,4.227122808035672
1.5666666666666667,4.227122808035672
1.5708333333333333,3.908094671580149
1.575,3.3497954327829844
1.5791666666666666,2.472468057530298
1.5833333333333333,1.515383648163731
1.5875,0.39878517056940294
1.5916666666666666,-0.7178133070249253
1.5958333333333334,-1.914168818733134
1.6,-2.9510102622135816
1.6041666666666667,-3.98785170569403
1.6083333333333334,-4.944936115060596
1.6125,-5.50323535385776
1.6166666666666667,-6.221048660882686
1.6208333333333333,-6.540076797338209
1.625,-6.619833831452089
1.6291666666666667,-6.460319763224327
1.6333333333333333,-6.141291626768805
1.6375,-5.662749422085522
1.6416666666666666,-5.104450183288358
1.6458333333333333,-4.386636876263433
1.65,-3.509309501010746
1.6541666666666666,-2.552225091644179
1.6583333333333334,-1.5951406822776117
1.6625,-0.7178133070249253
1.6666666666666667,0.07975703411388059
1.6708333333333334,0.957084409366567
1.675,1.5951406822776117
1.6791666666666667,2.073682886960895
1.6833333333333333,2.312953989302537
1.6875,2.3927110234164175
1.6916666666666667,2.2331969551886566
1.6958333333333333,1.993925852847015
1.7,1.5951406822776117
1.7041666666666666,1.0368414434804476
1.7083333333333333,0.39878517056940294
1.7125,-0.31902813645552236
1.7166666666666666,-0.957084409366567
1.7208333333333334,-1.6748977163914922
1.725,-2.312953989302537
1.7291666666666667,-2.871253228099701
1.7333333333333334,-3.4295524668968653
1.7375,-3.828337637466268
1.7416666666666667,-4.14736577392179
1.7458333333333333,-4.227122808035672
1.75,-4.227122808035672
1.7541666666666667,-4.14736577392179
1.7583333333333333,-3.98785170569403
1.7625,-3.748580603352387
1.7666666666666666,-3.3497954327829844
1.7708333333333333,-2.9510102622135816
1.775,-2.552225091644179
1.7791666666666666,-2.1534399210747757
1.7833333333333334,-1.5951406822776117
1.7875,-1.1963555117082088
1.7916666666666667,-0.7975703411388059
1.7958333333333334,-0.4785422046832835
1.8,-0.15951406822776118
1.8041666666666667,0.07975703411388059
1.8083333333333333,0.15951406822776118
1.8125,0.23927110234164176
1.8166666666666667,0.15951406822776118
1.8208333333333333,0.07975703411388059
1.825,0.0
1.8291666666666666,-0.15951406822776118
1.8333333333333333,-0.31902813645552236
1.8375,-0.5582992387971641
1.8416666666666666,-0.7975703411388059
1.8458333333333334,-1.0368414434804476
1.85,-1.2761125458220894
1.8541666666666667,-1.4356266140498506
1.8583333333333334,-1.5951406822776117
1.8625,-1.6748977163914922
1.8666666666666667,-1.754654750505373
1.8708333333333333,-1.754654750505373
1.875,-1.754654750505373
1.8791666666666667,-1.754654750505373
1.8833333333333333,-1.754654750505373
1.8875,-1.754654750505373
1.8916666666666666,-1.754654750505373
1.8958333333333333,-1.754654750505373
1.9,-1.754654750505373
1.9041666666666666,-1.8344117846192538
1.9083333333333334,-1.8344117846192538
1.9125,-1.8344117846192538
1.9166666666666667,-1.8344117846192538
1.9208333333333334,-1.914168818733134
1.925,-1.914168818733134
1.9291666666666667,-1.914168818733134
1.9333333333333333,-1.914168818733134
1.9375,-1.914168818733134
1.9416666666666667,-1.914168818733134
1.9458333333333333,-1.914168818733134
1.95,-1.914168818733134
1.9541666666666666,-1.914168818733134
1.9583333333333333,-1.914168818733134
1.9625,-1.8344117846192538
1.9666666666666666,-1.8344117846192538
1.9708333333333334,-1.8344117846192538
1.975,-1.8344117846192538
1.9791666666666667,-1.754654750505373
1.9833333333333334,-1.8344117846192538
1.9875,-1.8344117846192538
1.9916666666666667,-1.8344117846192538
1.9958333333333333,-1.8344117846192538
2.0,-1.8344117846192538
2.004166666666667,-1.8344117846192538
2.0083333333333333,-1.8344117846192538
2.0125,-1.914168818733134
2.0166666666666666,-1.914168818733134
2.0208333333333335,-1.914168818733134
2.025,-1.993925852847015
2.029166666666667,-1.993925852847015
2.033333333333333,-1.993925852847015
2.0375,-1.993925852847015
2.0416666666666665,-1.993925852847015
2.0458333333333334,-1.993925852847015
2.05,-1.993925852847015
2.0541666666666667,-1.993925852847015
2.058333333333333,-1.993925852847015
2.0625,-1.993925852847015
2.066666666666667,-1.993925852847015
2.0708333333333333,-1.993925852847015
2.075,-1.993925852847015
2.0791666666666666,-1.993925852847015
2.0833333333333335,-1.993925852847015
2.0875,-2.073682886960895
2.091666666666667,-2.073682886960895
2.095833333333333,-2.1534399210747757
2.1,-2.1534399210747757
2.1041666666666665,-2.1534399210747757
2.1083333333333334,-2.312953989302537
2.1125,-2.312953989302537
2.1166666666666667,-2.312953989302537
2.120833333333333,-2.312953989302537
2.125,-2.312953989302537
2.129166666666667,-2.312953989302537
2.1333333333333333,-2.312953989302537
2.1375,-2.2331969551886566
2.1416666666666666,-2.2331969551886566
2.1458333333333335,-2.1534399210747757
2.15,-2.073682886960895
2.154166666666667,-2.073682886960895
2.158333333333333,-2.073682886960895
2.1625,-2.073682886960895
2.1666666666666665,-2.1534399210747757
2.1708333333333334,-2.073682886960895
2.175,-2.073682886960895
2.1791666666666667,-2.073682886960895
2.183333333333333,-2.073682886960895
2.1875,-2.073682886960895
2.191666666666667,-2.073682886960895
2.1958333333333333,-2.073682886960895
2.2,-2.073682886960895
2.2041666666666666,-2.073682886960895
2.2083333333333335,-2.073682886960895
2.2125,-2.1534399210747757
2.216666666666667,-2.1534399210747757
2.220833333333333,-2.1534399210747757
2.225,-2.2331969551886566
2.2291666666666665,-2.2331969551886566
2.2333333333333334,-2.2331969551886566
2.2375,-2.2331969551886566
2.2416666666666667,-2.2331969551886566
2.245833333333333,-2.2331969551886566
2.25,-2.312953989302537
2.254166666666667,-2.312953989302537
2.2583333333333333,-2.312953989302537
2.2625,-2.312953989302537
2.2666666666666666,-2.3927110234164175
2.2708333333333335,-2.3927110234164175
2.275,-2.3927110234164175
2.279166666666667,-2.472468057530298
2.283333333333333,-2.472468057530298
2.2875,-2.552225091644179
2.2916666666666665,-2.552225091644179
2.2958333333333334,-2.552225091644179
2.3,-2.6319821257580593
2.3041666666666667,-2.6319821257580593
2.308333333333333,-2.6319821257580593
2.3125,-2.6319821257580593
2.316666666666667,-2.6319821257580593
2.3208333333333333,-2.6319821257580593
2.325,-2.552225091644179
2.3291666666666666,-2.552225091644179
2.3333333333333335,-2.472468057530298
2.3375,-2.3927110234164175
2.341666666666667,-2.3927110234164175
2.345833333333333,-2.3927110234164175
2.35,-2.312953989302537
2.3541666666666665,-2.312953989302537
2.3583333333333334,-2.312953989302537
2.3625,-2.312953989302537
2.3666666666666667,-2.312953989302537
2.370833333333333,-2.312953989302537
2.375,-2.312953989302537
2.379166666666667,-2.312953989302537
2.3833333333333333,-2.3927110234164175
2.3875,-2.3927110234164175
2.3916666666666666,-2.3927110234164175
2.3958333333333335,-2.3927110234164175
2.4,-2.3927110234164175
2.404166666666667,-2.3927110234164175
2.408333333333333,-2.3927110234164175
2.4125,-2.3927110234164175
2.4166666666666665,-2.3927110234164175
2.4208333333333334,-2.3927110234164175
2.425,-2.3927110234164175
2.4291666666666667,-2.3927110234164175
2.433333333333333,-2.3927110234164175
2.4375,-2.3927110234164175
2.441666666666667,-2.3927110234164175
2.4458333333333333,-2.3927110234164175
2.45,-2.3927110234164175
